Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"2.34200
";"2.05000
";"1.49900
";"0.57500
";"2.23500
";"2.37700
";"2.19100
";"1.54400
";"2.21500
";"1.66200
";"2.20200
";"1.07100
";"2.17500
";"1.16000
"
"1.10600
";"1.04600
";"0.37900
";"0.20900
";"1.17200
";"1.53900
";"1.26500
";"0.99700
";"1.10500
";"1.00300
";"1.10700
";"1.22800
";"1.13300
";"1.15700
"
"1.31300
";"0.32100
";"0.50300
";"1.71400
";"1.39800
";"1.48000
";"1.30000
";"0.33200
";"1.32000
";"1.33400
";"1.29800
";"0.38600
";"1.32200
";"1.20600
"
"1.39900
";"1.12700
";"0.52800
";"0.12800
";"1.47200
";"1.60200
";"1.37200
";"1.02100
";"1.32200
";"0.99000
";"1.36300
";"1.17500
";"1.35700
";"1.13400
"
"1.18900
";"1.28100
";"0.37700
";"0.15300
";"1.26200
";"1.37600
";"1.19400
";"1.16900
";"1.20100
";"1.14200
";"1.16600
";"0.71400
";"1.18400
";"0.82200
"
"1.21800
";"1.43200
";"0.41600
";"0.14900
";"1.24600
";"1.42200
";"1.19800
";"1.28700
";"1.20100
";"1.07600
";"1.17000
";"0.81600
";"1.17900
";"0.80300
"
"1.04400
";"1.50100
";"0.32600
";"0.45400
";"1.09900
";"1.44600
";"1.02300
";"1.30100
";"1.02500
";"1.18200
";"1.02400
";"1.16100
";"1.02000
";"1.13700
"
"1.25500
";"1.29900
";"0.39300
";"0.21900
";"1.33500
";"1.57700
";"1.22000
";"1.23500
";"1.26300
";"1.17000
";"1.24100
";"1.40200
";"1.24100
";"1.39500
"
"1.03300
";"2.58500
";"0.27900
";"0.70900
";"1.09700
";"1.19400
";"1.07200
";"1.58100
";"1.03400
";"1.37800
";"1.05400
";"0.68700
";"1.01100
";"0.68100
"
"21.44000
";"13.90300
";"19.48600
";"8.44000
";"20.78500
";"25.17900
";"19.97000
";"11.55800
";"22.37200
";"9.60900
";"20.71000
";"9.29400
";"20.53500
";"6.94800
"
"3.21900
";"8.64000
";"2.08600
";"2.14200
";"3.68800
";"4.17400
";"4.12000
";"5.59800
";"3.41200
";"2.31900
";"2.73500
";"1.09600
";"4.23800
";"1.12800
"
"1.32900
";"1.45800
";"0.58000
";"0.48400
";"1.37700
";"1.57000
";"1.28200
";"1.21500
";"1.33700
";"1.27200
";"1.31700
";"1.07500
";"1.27100
";"1.16300
"
"2.24800
";"6.14600
";"1.31500
";"3.22900
";"2.30500
";"3.70700
";"1.33500
";"2.89900
";"1.97600
";"2.75900
";"1.32200
";"1.31800
";"1.33300
";"1.28700
"
"0.70400
";"1.25500
";"0.27200
";"0.51900
";"1.36300
";"1.64700
";"1.21800
";"1.61800
";"1.23900
";"1.55000
";"1.21400
";"1.05600
";"1.21500
";"1.05000
"
"1.18800
";"4.63200
";"0.34100
";"3.38300
";"0.71500
";"0.91400
";"0.69300
";"2.03600
";"1.33200
";"3.55700
";"1.21600
";"1.40500
";"1.18700
";"1.36700
"
"18.64100
";"95.07700
";"15.93200
";"2.25200
";"18.36300
";"20.22800
";"19.39400
";"41.35900
";"18.60700
";"4.97500
";"17.22500
";"3.15400
";"18.19500
";"3.04300
"
"2.50700
";"19.06300
";"0.65500
";"202.23700
";"2.31800
";"5.13600
";"2.57200
";"18.56300
";"1.72100
";"80.70300
";"1.90400
";"1.90100
";"1.92500
";"1.91400
"
"1.32700
";"8.26100
";"0.63300
";"6.48200
";"2.20100
";"2.45800
";"2.25300
";"7.88300
";"1.99300
";"7.75400
";"1.90600
";"3.22500
";"2.14700
";"5.07300
"
"1.13600
";"2.09400
";"0.46600
";"0.94100
";"1.27900
";"1.45800
";"1.21200
";"1.56900
";"1.22400
";"1.61100
";"1.22100
";"0.88800
";"1.18600
";"0.90600
"
"1.08600
";"0.84400
";"0.33200
";"0.17000
";"1.15800
";"1.29400
";"1.10100
";"0.76500
";"1.06600
";"0.74500
";"1.10200
";"0.93900
";"1.06900
";"0.95300
"
"1.38700
";"1.59900
";"0.59100
";"0.31600
";"1.41000
";"1.64400
";"1.38000
";"1.40700
";"1.34300
";"1.24100
";"1.30800
";"1.04700
";"1.30700
";"0.99100
"
"1.18700
";"0.81500
";"0.45600
";"0.07100
";"1.31100
";"1.41900
";"1.24600
";"0.75000
";"1.19400
";"0.66700
";"1.27500
";"0.77600
";"1.23800
";"0.78900
"
"1.32800
";"6.37000
";"0.24700
";"3.12800
";"1.20900
";"1.56200
";"1.35000
";"4.96700
";"1.47200
";"5.14500
";"1.39400
";"4.04100
";"1.33000
";"4.17400
"
"1.35400
";"1.23300
";"0.42500
";"0.34200
";"1.47800
";"1.63900
";"1.40600
";"1.21100
";"1.39800
";"1.18600
";"1.35900
";"1.37600
";"1.37600
";"1.44800
"
"1.35600
";"6.32800
";"0.25200
";"4.16100
";"1.18700
";"1.53500
";"1.22400
";"4.40600
";"1.36600
";"4.99200
";"1.35900
";"3.86900
";"1.37800
";"3.91600
"
"1.26400
";"4.13100
";"0.36600
";"2.19600
";"1.28500
";"1.43400
";"1.22600
";"2.68900
";"1.26400
";"2.82300
";"1.25600
";"1.33300
";"1.21800
";"1.45400
"
"1.26500
";"6.03400
";"0.37000
";"3.71000
";"1.26800
";"1.45200
";"1.17300
";"3.66000
";"1.28900
";"3.80400
";"1.24000
";"1.75800
";"1.23400
";"1.82000
"
"1.36400
";"8.94500
";"0.25300
";"6.34600
";"1.36900
";"1.59800
";"1.36000
";"6.27200
";"1.14900
";"5.75100
";"1.16800
";"1.26500
";"1.39500
";"1.33100
"
"1.40900
";"1.27900
";"0.48100
";"0.20800
";"1.45300
";"1.72300
";"1.41200
";"1.05800
";"1.38300
";"1.03300
";"1.39600
";"1.13500
";"1.37000
";"1.11600
"
"1.30300
";"1.85400
";"0.58000
";"1.04800
";"1.39200
";"1.63900
";"1.31500
";"1.66500
";"1.33100
";"1.63300
";"1.33400
";"1.04900
";"1.29000
";"1.10200
"
"1.25000
";"1.73700
";"0.49600
";"0.39800
";"1.30200
";"1.53800
";"1.23000
";"1.32600
";"1.25600
";"1.31500
";"1.25300
";"1.16800
";"1.22500
";"1.13800
"
"1.36300
";"1.26300
";"0.50500
";"0.15100
";"1.39600
";"1.58200
";"1.31900
";"1.11400
";"1.32800
";"1.09300
";"1.32200
";"1.12800
";"1.32100
";"1.05500
"
"1.33600
";"1.92200
";"0.54500
";"0.87200
";"1.37300
";"1.53200
";"1.31400
";"1.43900
";"1.34200
";"1.42600
";"1.35100
";"1.31900
";"1.34200
";"1.25000
"
"1.25900
";"1.17600
";"0.50500
";"0.20200
";"1.29000
";"1.55000
";"1.22500
";"0.92700
";"1.22600
";"0.96100
";"1.22700
";"1.08000
";"1.20800
";"1.03500
"
"1.58900
";"1.21800
";"0.59200
";"0.16300
";"1.70800
";"1.90000
";"1.61700
";"1.04800
";"1.59700
";"1.03000
";"1.58100
";"1.16300
";"1.61400
";"1.20200
"
"1.09700
";"0.76800
";"0.37400
";"0.19200
";"1.17800
";"1.30700
";"1.08600
";"0.74100
";"1.08400
";"0.72300
";"1.09000
";"0.88500
";"1.09300
";"0.89900
"
"1.15000
";"1.04000
";"0.36200
";"0.21600
";"1.23100
";"1.37700
";"1.12200
";"0.88800
";"1.09300
";"0.90700
";"1.10400
";"1.23100
";"1.11500
";"1.22600
"
"1.13100
";"0.97100
";"0.36200
";"0.13100
";"1.22300
";"1.34500
";"1.14800
";"0.84700
";"1.12600
";"0.80600
";"1.09900
";"0.96800
";"1.10700
";"0.98700
"
"1.12300
";"0.97100
";"0.34900
";"0.19300
";"1.22500
";"1.33900
";"1.08200
";"0.86700
";"1.11600
";"0.86800
";"1.09200
";"0.98000
";"1.12200
";"0.97900
"
"1.13900
";"0.95300
";"0.33600
";"0.22400
";"1.18800
";"1.31200
";"1.07600
";"0.85800
";"1.14100
";"0.86500
";"1.07100
";"0.92100
";"1.08400
";"0.92400
"
"1.09900
";"0.29600
";"0.39500
";"0.79900
";"1.17200
";"1.25500
";"1.12400
";"0.29200
";"1.07900
";"0.79500
";"1.11900
";"0.32300
";"1.10100
";"1.17600
"
"1.12500
";"0.28100
";"0.39300
";"0.64900
";"1.22600
";"1.31200
";"1.14500
";"0.30600
";"1.11900
";"0.80900
";"1.16300
";"0.33900
";"1.15900
";"0.95800
"
"1.19200
";"1.17500
";"0.40900
";"0.00900
";"1.29900
";"1.41300
";"1.16800
";"0.85700
";"1.19200
";"0.29400
";"1.18800
";"0.93100
";"1.19300
";"0.31300
"
"5.70300
";"0.33900
";"3.93200
";"0.04200
";"6.91300
";"7.01900
";"6.48600
";"0.37400
";"5.79700
";"0.38000
";"4.73600
";"0.48500
";"4.71800
";"0.41900
"
"4.74200
";"4.17100
";"4.36000
";"1.61400
";"6.89200
";"7.30400
";"5.34200
";"2.71700
";"4.74100
";"1.75400
";"4.73000
";"1.13700
";"4.70400
";"1.28100
"
"3.47300
";"2.78600
";"2.46100
";"1.31000
";"2.16000
";"2.45900
";"2.12600
";"1.52200
";"3.43400
";"1.79400
";"2.89600
";"0.71900
";"2.11500
";"0.96100
"
"4.82100
";"10.91300
";"3.93900
";"13.51700
";"6.82900
";"8.52700
";"4.86000
";"6.34100
";"5.44000
";"6.69200
";"5.36500
";"2.52000
";"5.42700
";"2.64300
"
"4.78100
";"28.13900
";"3.96900
";"25.34100
";"6.83000
";"8.22900
";"6.14100
";"21.43300
";"5.46300
";"19.64800
";"6.80700
";"3.20100
";"5.48200
";"1.85600
"
"5.21500
";"0.92700
";"4.13200
";"3.80300
";"5.89400
";"6.01800
";"7.98100
";"1.06900
";"6.69300
";"4.02500
";"6.17700
";"0.90600
";"6.68600
";"0.84000
"
"4.82300
";"5.67600
";"4.10000
";"1.09900
";"4.79800
";"4.98400
";"5.91500
";"2.19000
";"5.59900
";"2.43700
";"6.20400
";"0.98600
";"5.68200
";"1.23200
"
"3.57100
";"1.42900
";"2.78900
";"0.85600
";"4.22700
";"4.79600
";"3.37400
";"1.03000
";"3.41800
";"1.23900
";"3.65500
";"0.70200
";"3.84800
";"0.69700
"
"4.99000
";"21.57100
";"3.99100
";"20.67100
";"5.95700
";"6.56600
";"5.04200
";"13.55100
";"5.56300
";"15.24200
";"5.48300
";"1.48000
";"6.70200
";"1.74900
"
"5.57200
";"1.69800
";"4.88600
";"0.42400
";"5.60400
";"5.68000
";"6.27900
";"0.92100
";"5.45400
";"0.94100
";"5.65000
";"0.86800
";"5.72400
";"0.68400
"
"4.71800
";"1.25300
";"3.95900
";"0.36100
";"4.70700
";"5.01100
";"5.28900
";"1.16900
";"5.59600
";"0.99200
";"6.50000
";"0.98400
";"5.63200
";"0.86800
"
"5.66900
";"1.05500
";"3.95300
";"0.46000
";"6.08100
";"6.15700
";"4.74300
";"0.93900
";"6.22600
";"1.17200
";"6.06100
";"0.74800
";"4.65300
";"0.67700
"
"6.14200
";"686.05900
";"3.91500
";"288.47500
";"5.70800
";"25.07000
";"5.44000
";"188.26000
";"5.80500
";"172.47700
";"5.63700
";"4.57000
";"4.83200
";"4.95200
"
"5.15000
";"36.95800
";"3.90600
";"0.97800
";"5.65100
";"6.29200
";"7.52800
";"22.56500
";"6.28900
";"1.70700
";"6.24500
";"1.54500
";"5.64900
";"1.56600
"
"5.46000
";"1.30100
";"4.03100
";"0.65700
";"4.79700
";"4.93500
";"5.80400
";"1.20700
";"5.66900
";"1.58000
";"6.15800
";"0.76700
";"5.65400
";"0.83800
"
"6.64400
";"2.28100
";"4.19800
";"0.02600
";"5.92800
";"6.95300
";"5.58000
";"2.48700
";"6.41300
";"0.34300
";"5.81600
";"1.46900
";"5.80800
";"0.43600
"
"4.90800
";"2.58000
";"4.19600
";"0.03300
";"4.97200
";"6.81500
";"4.92000
";"1.90300
";"4.91300
";"0.36500
";"5.92900
";"1.64500
";"4.89800
";"0.44000
"
"4.86500
";"2.25900
";"6.30800
";"0.04200
";"6.57900
";"7.57700
";"5.35600
";"1.49100
";"5.78400
";"0.37200
";"7.04400
";"1.35900
";"6.07700
";"0.40400
"
"6.18000
";"0.35800
";"3.96200
";"0.04600
";"4.83400
";"4.89900
";"4.82500
";"0.38800
";"5.86200
";"0.32900
";"4.84300
";"0.42500
";"6.18200
";"0.37400
"
"1.20600
";"1.33600
";"0.40800
";"0.26700
";"1.30000
";"1.82100
";"1.22500
";"1.12000
";"1.25700
";"1.21100
";"1.24800
";"1.27700
";"1.31500
";"1.28500
"
"6.04900
";"0.58400
";"4.07700
";"0.17500
";"4.90300
";"4.99900
";"5.32900
";"0.79300
";"5.95000
";"0.70200
";"7.32400
";"0.98400
";"4.91400
";"0.67700
"
"4.96100
";"0.37500
";"4.04700
";"2.77000
";"4.92300
";"4.98600
";"6.24300
";"0.30600
";"5.98300
";"1.91500
";"6.39500
";"0.44600
";"4.89800
";"0.75900
"
"2.04000
";"0.97100
";"1.35600
";"0.36100
";"3.34100
";"3.50500
";"2.01200
";"0.83700
";"3.19800
";"1.30900
";"3.30400
";"1.17600
";"2.95000
";"0.75800
"
"6.01700
";"4.95200
";"4.57400
";"1.47300
";"6.32800
";"6.88500
";"4.98500
";"3.06700
";"5.88200
";"2.01100
";"6.11000
";"0.99000
";"5.78900
";"0.95200
"
"6.90000
";"6.65700
";"4.50400
";"1.48100
";"6.16700
";"6.71100
";"7.20800
";"4.86500
";"5.69100
";"2.12400
";"5.72100
";"1.02100
";"5.86600
";"1.60500
"
"0.60600
";"1.15200
";"0.29700
";"0.36500
";"1.09100
";"1.21700
";"1.04400
";"1.15000
";"1.06200
";"1.10000
";"1.03900
";"1.02700
";"1.04400
";"1.03400
"
"3.52200
";"1.05200
";"2.06400
";"0.33300
";"3.63400
";"4.01200
";"2.87000
";"0.89200
";"3.46200
";"1.07700
";"3.51700
";"0.97800
";"3.48400
";"0.87200
"
"1.22700
";"0.73900
";"0.48300
";"0.10500
";"1.32800
";"1.44000
";"1.25800
";"0.73000
";"1.27000
";"0.67400
";"1.26500
";"0.87800
";"1.26200
";"0.89700
"
"1.96600
";"1.27800
";"1.04800
";"0.31700
";"2.00600
";"2.11600
";"1.81500
";"0.71500
";"1.96200
";"1.15100
";"1.87200
";"0.80200
";"1.93800
";"0.78300
"
"0.97600
";"0.69200
";"0.27400
";"0.06100
";"1.05900
";"1.17100
";"0.97300
";"0.60900
";"0.99500
";"0.61700
";"1.01400
";"0.75800
";"0.95800
";"0.74000
"
"1.03900
";"0.30700
";"0.33100
";"0.00700
";"1.16300
";"1.24400
";"1.03300
";"0.28000
";"1.05900
";"0.24300
";"1.03400
";"0.32800
";"1.06500
";"0.29900
"
"1.46400
";"0.91500
";"0.64500
";"0.08700
";"1.56100
";"1.66600
";"1.45500
";"0.79500
";"1.43600
";"0.75500
";"1.49100
";"0.98100
";"1.42800
";"1.00300
"
"1.56500
";"1.94500
";"0.83700
";"2.78600
";"1.77700
";"1.90200
";"1.56000
";"1.79100
";"1.57500
";"2.51400
";"1.50200
";"0.98000
";"1.50600
";"0.93600
"
"1.40600
";"2.24300
";"0.67600
";"1.98700
";"1.37700
";"1.50900
";"1.37600
";"1.68400
";"1.40700
";"2.25000
";"1.33900
";"0.89000
";"1.33400
";"0.95400
"
"1.35300
";"2.19600
";"0.67600
";"1.81200
";"1.42700
";"1.55100
";"1.38000
";"1.69000
";"1.34000
";"2.25100
";"1.25800
";"0.91900
";"1.30300
";"0.94200
"
"1.32100
";"0.29500
";"0.52900
";"1.47600
";"1.35700
";"1.44700
";"1.34300
";"0.30700
";"1.36600
";"1.12700
";"1.30600
";"0.36200
";"1.29600
";"0.84400
"
"1.45900
";"1.07600
";"0.54800
";"0.32000
";"1.52200
";"1.62900
";"1.45500
";"0.92200
";"1.37400
";"0.95600
";"1.44300
";"0.88100
";"1.44000
";"0.90400
"
"0.99400
";"0.87900
";"0.28900
";"0.00600
";"1.07300
";"1.24900
";"0.96900
";"0.62400
";"0.99500
";"0.29000
";"0.98700
";"0.84500
";"0.99600
";"0.35800
"
